Time,air_temperature[unit:K]
1985-03-27 00:00:00 UTC,236.92344665527344
1985-03-28 00:00:00 UTC,236.95440673828125
1985-03-29 00:00:00 UTC,236.27137756347656
1985-03-30 00:00:00 UTC,236.03564453125
1985-03-31 00:00:00 UTC,236.26876831054688
1985-04-01 00:00:00 UTC,236.6999969482422
1985-04-02 00:00:00 UTC,237.04913330078125
1985-04-03 00:00:00 UTC,237.21929931640625
1985-04-04 00:00:00 UTC,237.1326141357422
1985-04-05 00:00:00 UTC,236.80532836914062
1985-04-06 00:00:00 UTC,237.0829315185547
1985-04-07 00:00:00 UTC,236.84092712402344
1985-04-08 00:00:00 UTC,236.86068725585938
1985-04-09 00:00:00 UTC,237.33546447753906
1985-04-10 00:00:00 UTC,237.3644256591797
1985-04-11 00:00:00 UTC,237.4718780517578
1985-04-12 00:00:00 UTC,237.64537048339844
1985-04-13 00:00:00 UTC,237.40890502929688
1985-04-14 00:00:00 UTC,237.33216857910156
1985-04-15 00:00:00 UTC,237.63209533691406
1985-04-16 00:00:00 UTC,237.82762145996094
1985-04-17 00:00:00 UTC,237.79071044921875
1985-04-18 00:00:00 UTC,237.67958068847656
1985-04-19 00:00:00 UTC,237.56532287597656
1985-04-20 00:00:00 UTC,237.17694091796875
1985-04-21 00:00:00 UTC,237.385986328125
1985-04-22 00:00:00 UTC,237.27105712890625
1985-04-23 00:00:00 UTC,237.0261688232422
1985-04-24 00:00:00 UTC,237.24679565429688
1985-04-25 00:00:00 UTC,237.2563934326172
1985-04-26 00:00:00 UTC,237.08135986328125
1985-04-27 00:00:00 UTC,236.8377227783203
1985-04-28 00:00:00 UTC,237.47731018066406
1985-04-29 00:00:00 UTC,237.5684356689453
1985-04-30 00:00:00 UTC,237.52786254882812
1985-05-01 00:00:00 UTC,237.64422607421875
1985-05-02 00:00:00 UTC,237.7594757080078
1985-05-03 00:00:00 UTC,237.86148071289062
1985-05-04 00:00:00 UTC,237.99282836914062
1985-05-05 00:00:00 UTC,237.90240478515625
1985-05-06 00:00:00 UTC,237.7603302001953
1985-05-07 00:00:00 UTC,237.77017211914062
1985-05-08 00:00:00 UTC,237.78225708007812
1985-05-09 00:00:00 UTC,237.95326232910156
1985-05-10 00:00:00 UTC,237.98980712890625
1985-05-11 00:00:00 UTC,237.40345764160156
1985-05-12 00:00:00 UTC,237.37164306640625
1985-05-13 00:00:00 UTC,237.22911071777344
1985-05-14 00:00:00 UTC,237.03256225585938
1985-05-15 00:00:00 UTC,237.45303344726562
1985-05-16 00:00:00 UTC,237.5955810546875
1985-05-17 00:00:00 UTC,237.6447296142578
1985-05-18 00:00:00 UTC,237.55775451660156
1985-05-19 00:00:00 UTC,237.77630615234375
1985-05-20 00:00:00 UTC,237.69564819335938
1985-05-21 00:00:00 UTC,237.5087432861328
1985-05-22 00:00:00 UTC,237.59884643554688
1985-05-23 00:00:00 UTC,237.6622314453125
1985-05-24 00:00:00 UTC,237.84600830078125
1985-05-25 00:00:00 UTC,237.97914123535156
1985-05-26 00:00:00 UTC,238.11387634277344
1985-05-27 00:00:00 UTC,237.86363220214844
1985-05-28 00:00:00 UTC,237.982177734375
1985-05-29 00:00:00 UTC,238.08921813964844
1985-05-30 00:00:00 UTC,237.87281799316406
1985-05-31 00:00:00 UTC,237.64573669433594
1985-06-01 00:00:00 UTC,237.7779541015625
1985-06-02 00:00:00 UTC,237.72955322265625
1985-06-03 00:00:00 UTC,237.8267822265625
1985-06-04 00:00:00 UTC,237.78746032714844
1985-06-05 00:00:00 UTC,237.6533966064453
1985-06-06 00:00:00 UTC,237.9530487060547
1985-06-07 00:00:00 UTC,238.38619995117188
1985-06-08 00:00:00 UTC,238.66250610351562
1985-06-09 00:00:00 UTC,238.40032958984375
1985-06-10 00:00:00 UTC,238.22438049316406
1985-06-11 00:00:00 UTC,237.77462768554688
1985-06-12 00:00:00 UTC,237.64039611816406
1985-06-13 00:00:00 UTC,237.96896362304688
1985-06-14 00:00:00 UTC,238.32835388183594
1985-06-15 00:00:00 UTC,238.2526092529297
1985-06-16 00:00:00 UTC,238.44320678710938
1985-06-17 00:00:00 UTC,238.2186279296875
1985-06-18 00:00:00 UTC,237.93649291992188
1985-06-19 00:00:00 UTC,237.8194580078125
1985-06-20 00:00:00 UTC,238.3307647705078
1985-06-21 00:00:00 UTC,238.49636840820312
